# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  346       3.395486958999e-10       2.187966102090e-12       1.268999630643e-11       0.000000000000e+00       2.411919435264e-13       4.503802063926e-14       2.149564632869e-15 
  347       3.360250921601e-10       2.208672473610e-12       1.252903136285e-11       0.000000000000e+00       2.389088821980e-13       4.437339379786e-14       2.149560260821e-15 
  348       3.325425976401e-10       2.229145344322e-12       1.236419626542e-11       0.000000000000e+00       2.366538025708e-13       4.371590130938e-14       2.149316503809e-15 
  349       3.291019372980e-10       2.249376633883e-12       1.219555497842e-11       0.000000000000e+00       2.344264679714e-13       4.306553095555e-14       2.148835691949e-15 
  350       3.257038297034e-10       2.269358175103e-12       1.202317360841e-11       0.000000000000e+00       2.322266208221e-13       4.242226623873e-14       2.148120262030e-15 
  351       3.223489869229e-10       2.289081713578e-12       1.184712042053e-11       0.000000000000e+00       2.300539824438e-13       4.178608633925e-14       2.147172758361e-15 
  352       3.190381144040e-10       2.308538907327e-12       1.166746585477e-11       0.000000000000e+00       2.279082528606e-13       4.115696607287e-14       2.145995833636e-15 
  353       3.157719108606e-10       2.327721326430e-12       1.148428254226e-11       0.000000000000e+00       2.257891106030e-13       4.053487584817e-14       2.144592249780e-15 
  354       3.125510681569e-10       2.346620452658e-12       1.129764532153e-11       0.000000000000e+00       2.236962125123e-13       3.991978162395e-14       2.142964878808e-15 
  355       3.093762711930e-10       2.365227679116e-12       1.110763125477e-11       0.000000000000e+00       2.216291935444e-13       3.931164486661e-14       2.141116703682e-15 
  356       3.062481977887e-10       2.383534309871e-12       1.091431964417e-11       0.000000000000e+00       2.195876665731e-13       3.871042250758e-14       2.139050819161e-15 
  357       3.031675185691e-10       2.401531559594e-12       1.071779204811e-11       0.000000000000e+00       2.175712221947e-13       3.811606690073e-14       2.136770432661e-15 
  358       3.001348968485e-10       2.419210553194e-12       1.051813229750e-11       0.000000000000e+00       2.155794285312e-13       3.752852577973e-14       2.134278865107e-15 
  359       2.971509885158e-10       2.436562325452e-12       1.031542651205e-11       0.000000000000e+00       2.136118310348e-13       3.694774221550e-14       2.131579551789e-15 
  360       2.942164419189e-10       2.453577820659e-12       1.010976311652e-11       0.000000000000e+00       2.116679522911e-13       3.637365457357e-14       2.128676043215e-15 
  361       2.913318977492e-10       2.470247892248e-12       9.901232857002e-12       0.000000000000e+00       2.097472918234e-13       3.580619647153e-14       2.125572005971e-15 
  362       2.884979889269e-10       2.486563302435e-12       9.689928817214e-12       0.000000000000e+00       2.078493258963e-13       3.524529673638e-14       2.122271223572e-15 
  363       2.857153404850e-10       2.502514721852e-12       9.475946434765e-12       0.000000000000e+00       2.059735073198e-13       3.469087936197e-14       2.118777597316e-15 
  364       2.829845694548e-10       2.518092729181e-12       9.259383517433e-12       0.000000000000e+00       2.041192652528e-13       3.414286346640e-14       2.115095147143e-15 
  365       2.803062847498e-10       2.533287810794e-12       9.040340259441e-12       0.000000000000e+00       2.022860050074e-13       3.360116324941e-14       2.111228012487e-15 
  366       2.776810870511e-10       2.548090360384e-12       8.818919257733e-12       0.000000000000e+00       2.004731078523e-13       3.306568794976e-14       2.107180453133e-15 
  367       2.751095686917e-10       2.562490678604e-12       8.595225528251e-12       0.000000000000e+00       1.986799308170e-13       3.253634180269e-14       2.102956850070e-15 
  368       2.725923135415e-10       2.576478972701e-12       8.369366522213e-12       0.000000000000e+00       1.969058064955e-13       3.201302399727e-14       2.098561706346e-15 
  369       2.701298968917e-10       2.590045356155e-12       8.141452142387e-12       0.000000000000e+00       1.951500428500e-13       3.149562863384e-14       2.093999647928e-15 
  370       2.677228853397e-10       2.603179848310e-12       7.911594759368e-12       0.000000000000e+00       1.934119230153e-13       3.098404468138e-14       2.089275424549e-15 
  371       2.653717764274e-10       2.615873566222e-12       7.679901431207e-12       0.000000000000e+00       1.916908354071e-13       3.047817839742e-14       2.084393185464e-15 
  372       2.630768151873e-10       2.628122352337e-12       7.446450193501e-12       0.000000000000e+00       1.899866700623e-13       2.997802164161e-14       2.079354273717e-15 
  373       2.608381701969e-10       2.639923287948e-12       7.211312874136e-12       0.000000000000e+00       1.882994374118e-13       2.948358614975e-14       2.074159347301e-15 
  374       2.586559930110e-10       2.651273514454e-12       6.974562815708e-12       0.000000000000e+00       1.866291392915e-13       2.899488128945e-14       2.068809096706e-15 
  375       2.565304179933e-10       2.662170234035e-12       6.736274885022e-12       0.000000000000e+00       1.849757688599e-13       2.851191403704e-14       2.063304245136e-15 
  376       2.544615621495e-10       2.672610710326e-12       6.496525482591e-12       0.000000000000e+00       1.833393105148e-13       2.803468895454e-14       2.057645548739e-15 
  377       2.524495249591e-10       2.682592269085e-12       6.255392552129e-12       0.000000000000e+00       1.817197398104e-13       2.756320816658e-14       2.051833796830e-15 
  378       2.504943882081e-10       2.692112298869e-12       6.012955590053e-12       0.000000000000e+00       1.801170233750e-13       2.709747133731e-14       2.045869812117e-15 
  379       2.485962158211e-10       2.701168251707e-12       5.769295654975e-12       0.000000000000e+00       1.785311188276e-13       2.663747564737e-14       2.039754450922e-15 
  380       2.467550536936e-10       2.709757643769e-12       5.524495377205e-12       0.000000000000e+00       1.769619746953e-13       2.618321577079e-14       2.033488603408e-15 
  381       2.449709295245e-10       2.717878056039e-12       5.278638968243e-12       0.000000000000e+00       1.754095303305e-13       2.573468385194e-14       2.027073193805e-15 
  382       2.432438526485e-10       2.725527134990e-12       5.031812230283e-12       0.000000000000e+00       1.738737158278e-13       2.529186948248e-14       2.020509180631e-15 
  383       2.415738138680e-10       2.732702593255e-12       4.784102565702e-12       0.000000000000e+00       1.723544519414e-13       2.485475967826e-14       2.013797556920e-15 
  384       2.399607852860e-10       2.739402210297e-12       4.535598986563e-12       0.000000000000e+00       1.708516500022e-13       2.442333885626e-14       2.006939350442e-15 
  385       2.384047201380e-10       2.745623833085e-12       4.286392124111e-12       0.000000000000e+00       1.693652118348e-13       2.399758881155e-14       1.999935623935e-15 
  386       2.369055526246e-10       2.751365376765e-12       4.036574238270e-12       0.000000000000e+00       1.678950296748e-13       2.357748869419e-14       1.992787475320e-15 
  387       2.354631977435e-10       2.756624825331e-12       3.786239227141e-12       0.000000000000e+00       1.664409860859e-13       2.316301498619e-14       1.985496037935e-15 
  388       2.340775511225e-10       2.761400232298e-12       3.535482636497e-12       0.000000000000e+00       1.650029538773e-13       2.275414147843e-14       1.978062480752e-15 
  389       2.327484888508e-10       2.765689721376e-12       3.284401669284e-12       0.000000000000e+00       1.635807960202e-13       2.235083924758e-14       1.970488008606e-15 
  390       2.314758673125e-10       2.769491487141e-12       3.033095195114e-12       0.000000000000e+00       1.621743655656e-13       2.195307663308e-14       1.962773862418e-15 
  391       2.302595230179e-10       2.772803795707e-12       2.781663759767e-12       0.000000000000e+00       1.607835055613e-13       2.156081921400e-14       1.954921319421e-15 
  392       2.290992724366e-10       2.775624985398e-12       2.530209594685e-12       0.000000000000e+00       1.594080489688e-13       2.117402978605e-14       1.946931693380e-15 
  393       2.279949118293e-10       2.777953467423e-12       2.278836626468e-12       0.000000000000e+00       1.580478185807e-13       2.079266833846e-14       1.938806334824e-15 
  394       2.269462170804e-10       2.779787726545e-12       2.027650486377e-12       0.000000000000e+00       1.567026269376e-13       2.041669203094e-14       1.930546631264e-15 
  395       2.259529435305e-10       2.781126321756e-12       1.776758519827e-12       0.000000000000e+00       1.553722762458e-13       2.004605517059e-14       1.922154007419e-15 
  396       2.250148258082e-10       2.781967886947e-12       1.526269795882e-12       0.000000000000e+00       1.540565582936e-13       1.968070918887e-14       1.913629925445e-15 
  397       2.241315776629e-10       2.782311131582e-12       1.276295116759e-12       0.000000000000e+00       1.527552543693e-13       1.932060261850e-14       1.904975885152e-15 
  398       2.233028917971e-10       2.782154841370e-12       1.026947027320e-12       0.000000000000e+00       1.514681351778e-13       1.896568107040e-14       1.896193424237e-15 
  399       2.225284396983e-10       2.781497878938e-12       7.783398245718e-13       0.000000000000e+00       1.501949607579e-13       1.861588721063e-14       1.887284118500e-15 
  400       2.218078714719e-10       2.780339184500e-12       5.305895671617e-13       0.000000000000e+00       1.489354803995e-13       1.827116073732e-14       1.878249582075e-15 
  401       2.211408156733e-10       2.778677776536e-12       2.838140848760e-13       0.000000000000e+00       1.476894325608e-13       1.793143835763e-14       1.869091467653e-15 
  402       2.205268791400e-10       2.776512752456e-12       3.813298813675e-14       0.000000000000e+00       1.464565447853e-13       1.759665376461e-14       1.859811466703e-15 
  403       2.199656468243e-10       2.773843289280e-12      -2.063323225008e-13       0.000000000000e+00       1.452365336191e-13       1.726673761422e-14       1.850411309703e-15 
  404       2.194566816254e-10       2.770668644304e-12      -4.494586468507e-13       0.000000000000e+00       1.440291045278e-13       1.694161750222e-14       1.840892766357e-15 
  405       2.189995242219e-10       2.766988155779e-12      -6.911209755997e-13       0.000000000000e+00       1.428339518140e-13       1.662121794108e-14       1.831257645827e-15 
  406       2.185936929040e-10       2.762801243575e-12      -9.311924808088e-13       0.000000000000e+00       1.416507585342e-13       1.630546033698e-14       1.821507796952e-15 
  407       2.182386834058e-10       2.758107409863e-12      -1.169544506417e-12       0.000000000000e+00       1.404791964161e-13       1.599426296667e-14       1.811645108476e-15 
  408       2.179339687378e-10       2.752906239778e-12      -1.406046558744e-12       0.000000000000e+00       1.393189257755e-13       1.568754095446e-14       1.801671509269e-15 
  409       2.176789990191e-10       2.747197402099e-12      -1.640566296992e-12       0.000000000000e+00       1.381695954339e-13       1.538520624913e-14       1.791588968556e-15 
  410       2.174732349542e-10       2.740981359283e-12      -1.872982658660e-12       0.000000000000e+00       1.370309042776e-13       1.508718069896e-14       1.781399363002e-15 
  411       2.173162499116e-10       2.734261523930e-12      -2.103225767360e-12       0.000000000000e+00       1.359027885076e-13       1.479343583414e-14       1.771104072338e-15 
  412       2.172076311313e-10       2.727042180017e-12      -2.331238419819e-12       0.000000000000e+00       1.347852408591e-13       1.450395444811e-14       1.760704369854e-15 
  413       2.171469462638e-10       2.719327781610e-12      -2.556963078496e-12       0.000000000000e+00       1.336782495197e-13       1.421871761298e-14       1.750201554371e-15 
  414       2.171337432259e-10       2.711122954034e-12      -2.780341871440e-12       0.000000000000e+00       1.325817980899e-13       1.393770466584e-14       1.739596950374e-15 
  415       2.171675500578e-10       2.702432495056e-12      -3.001316592151e-12       0.000000000000e+00       1.314958655448e-13       1.366089319501e-14       1.728891908137e-15 
  416       2.172478747785e-10       2.693261376062e-12      -3.219828699430e-12       0.000000000000e+00       1.304204261945e-13       1.338825902626e-14       1.718087803854e-15 
  417       2.173742052430e-10       2.683614743230e-12      -3.435819317239e-12       0.000000000000e+00       1.293554496455e-13       1.311977620913e-14       1.707186039772e-15 
  418       2.175460089979e-10       2.673497918715e-12      -3.649229234556e-12       0.000000000000e+00       1.283009007619e-13       1.285541700315e-14       1.696188044316e-15 
  419       2.177627331377e-10       2.662916401820e-12      -3.859998905233e-12       0.000000000000e+00       1.272567396260e-13       1.259515186412e-14       1.685095272223e-15 
  420       2.180238041617e-10       2.651875870174e-12      -4.068068447851e-12       0.000000000000e+00       1.262229214997e-13       1.233894943037e-14       1.673909204669e-15 
  421       2.183286278296e-10       2.640382180914e-12      -4.273377645577e-12       0.000000000000e+00       1.251993967854e-13       1.208677650901e-14       1.662631349398e-15 
  422       2.186765890184e-10       2.628441371860e-12      -4.475865946018e-12       0.000000000000e+00       1.241861109871e-13       1.183859806218e-14       1.651263240855e-15 
  423       2.190670515781e-10       2.616059662691e-12      -4.675472461082e-12       0.000000000000e+00       1.231830046715e-13       1.159437719336e-14       1.639806440315e-15 
  424       2.194993581884e-10       2.603243456123e-12      -4.872135966832e-12       0.000000000000e+00       1.221900134288e-13       1.135407513358e-14       1.628262536008e-15 
  425       2.199728302149e-10       2.589999339090e-12      -5.065794903340e-12       0.000000000000e+00       1.212070678342e-13       1.111765122770e-14       1.616633143256e-15 
  426       2.204867675652e-10       2.576334083917e-12      -5.256387374547e-12       0.000000000000e+00       1.202340934084e-13       1.088506292066e-14       1.604919904598e-15 
  427       2.210404485456e-10       2.562254649498e-12      -5.443851148118e-12       0.000000000000e+00       1.192710105792e-13       1.065626574378e-14       1.593124489921e-15 
  428       2.216331297170e-10       2.547768182479e-12      -5.628123655299e-12       0.000000000000e+00       1.183177346420e-13       1.043121330096e-14       1.581248596589e-15 
  429       2.222640457512e-10       2.532882018427e-12      -5.809141990772e-12       0.000000000000e+00       1.173741757212e-13       1.020985725499e-14       1.569293949575e-15 
  430       2.229324092876e-10       2.517603683015e-12      -5.986842912512e-12       0.000000000000e+00       1.164402387313e-13       9.992147313787e-15       1.557262301588e-15 
  431       2.236374107891e-10       2.501940893194e-12      -6.161162841643e-12       0.000000000000e+00       1.155158233378e-13       9.778031216661e-15       1.545155433204e-15 
  432       2.243782183985e-10       2.485901558374e-12      -6.332037862298e-12       0.000000000000e+00       1.146008239180e-13       9.567454720579e-15       1.532975152995e-15 
  433       2.251539777947e-10       2.469493781601e-12      -6.499403721468e-12       0.000000000000e+00       1.136951295226e-13       9.360361586422e-15       1.520723297662e-15 
  434       2.259638120493e-10       2.452725860733e-12      -6.663195828866e-12       0.000000000000e+00       1.127986238363e-13       9.156693565247e-15       1.508401732159e-15 
  435       2.268068214825e-10       2.435606289618e-12      -6.823349256779e-12       0.000000000000e+00       1.119111851392e-13       8.956390384548e-15       1.496012349829e-15 
  436       2.276820835196e-10       2.418143759272e-12      -6.979798739925e-12       0.000000000000e+00       1.110326862674e-13       8.759389734517e-15       1.483557072527e-15 
  437       2.285886525475e-10       2.400347159058e-12      -7.132478675310e-12       0.000000000000e+00       1.101629945745e-13       8.565627254302e-15       1.471037850757e-15 
  438       2.295255597704e-10       2.382225577860e-12      -7.281323122086e-12       0.000000000000e+00       1.093019718923e-13       8.375036518274e-15       1.458456663796e-15 
  439       2.304918130666e-10       2.363788305264e-12      -7.426265801402e-12       0.000000000000e+00       1.084494744921e-13       8.187549022280e-15       1.445815519825e-15 
  440       2.314863968448e-10       2.345044832731e-12      -7.567240096268e-12       0.000000000000e+00       1.076053530456e-13       8.003094169912e-15       1.433116456063e-15 
  441       2.325082719000e-10       2.326004854781e-12      -7.704179051405e-12       0.000000000000e+00       1.067694525860e-13       7.821599258758e-15       1.420361538891e-15 
  442       2.335563752701e-10       2.306678270165e-12      -7.837015373104e-12       0.000000000000e+00       1.059416124691e-13       7.642989466674e-15       1.407552863983e-15 
  443       2.346296200922e-10       2.287075183044e-12      -7.965681429083e-12       0.000000000000e+00       1.051216663342e-13       7.467187838034e-15       1.394692556439e-15 
  444       2.357268954587e-10       2.267205904169e-12      -8.090109248343e-12       0.000000000000e+00       1.043094420653e-13       7.294115270000e-15       1.381782770913e-15 
  445       2.368470662737e-10       2.247080952054e-12      -8.210230521021e-12       0.000000000000e+00       1.035047617521e-13       7.123690498775e-15       1.368825691739e-15 
  446       2.379889731093e-10       2.226711054157e-12      -8.325976598252e-12       0.000000000000e+00       1.027074416509e-13       6.955830085869e-15       1.355823533068e-15 
  447       2.391514320620e-10       2.206107148057e-12      -8.437278492024e-12       0.000000000000e+00       1.019172921460e-13       6.790448404360e-15       1.342778538992e-15 
  448       2.403332346087e-10       2.185280382629e-12      -8.544066875028e-12       0.000000000000e+00       1.011341177102e-13       6.627457625149e-15       1.329692983674e-15 
  449       2.415332580989e-10       2.164241751827e-12      -8.646283386467e-12       0.000000000000e+00       1.003577501738e-13       6.466784693899e-15       1.316568998707e-15 
  450       2.427508014598e-10       2.143000980565e-12      -8.743914952610e-12       0.000000000000e+00       9.958814979356e-14       6.308422894762e-15       1.303408048763e-15 
  451       2.439852600752e-10       2.121567605086e-12      -8.836960576902e-12       0.000000000000e+00       9.882530737847e-14       6.152381928724e-15       1.290211439221e-15 
  452       2.452360160540e-10       2.099951338059e-12      -8.925420140974e-12       0.000000000000e+00       9.806921125886e-14       5.998671070141e-15       1.276980487440e-15 
  453       2.465024381522e-10       2.078162069540e-12      -9.009294411213e-12       0.000000000000e+00       9.731984726729e-14       5.847299163092e-15       1.263716522782e-15 
  454       2.477838816950e-10       2.056209867927e-12      -9.088585045339e-12       0.000000000000e+00       9.657719871938e-14       5.698274617735e-15       1.250420886644e-15 
  455       2.490796884985e-10       2.034104980924e-12      -9.163294598972e-12       0.000000000000e+00       9.584124639463e-14       5.551605406652e-15       1.237094932477e-15 
  456       2.503891867923e-10       2.011857836496e-12      -9.233426532201e-12       0.000000000000e+00       9.511196851726e-14       5.407299061205e-15       1.223740025822e-15 
  457       2.517116911409e-10       1.989479043832e-12      -9.298985216162e-12       0.000000000000e+00       9.438934073704e-14       5.265362667888e-15       1.210357544332e-15 
  458       2.530465023659e-10       1.966979394302e-12      -9.359975939600e-12       0.000000000000e+00       9.367333611010e-14       5.125802864675e-15       1.196948877800e-15 
  459       2.543929074683e-10       1.944369862418e-12      -9.416404915451e-12       0.000000000000e+00       9.296392507979e-14       4.988625837378e-15       1.183515428187e-15 
  460       2.557501795500e-10       1.921661606790e-12      -9.468279287402e-12       0.000000000000e+00       9.226107545748e-14       4.853837315990e-15       1.170058609647e-15 
  461       2.571175777360e-10       1.898865971091e-12      -9.515607136470e-12       0.000000000000e+00       9.156475240341e-14       4.721442571047e-15       1.156579848559e-15 
  462       2.584943470967e-10       1.875994485010e-12      -9.558397487570e-12       0.000000000000e+00       9.087491840751e-14       4.591446409970e-15       1.143080583548e-15 
  463       2.598797185693e-10       1.853058865215e-12      -9.596660316087e-12       0.000000000000e+00       9.019153327022e-14       4.463853173426e-15       1.129562265515e-15 
  464       2.612729088804e-10       1.830071016313e-12      -9.630406554445e-12       0.000000000000e+00       8.951455408334e-14       4.338666731670e-15       1.116026357666e-15 
  465       2.626731204675e-10       1.807043031805e-12      -9.659648098683e-12       0.000000000000e+00       8.884393521085e-14       4.215890480905e-15       1.102474335536e-15 
  466       2.640795414015e-10       1.783987195051e-12      -9.684397815019e-12       0.000000000000e+00       8.817962826974e-14       4.095527339631e-15       1.088907687017e-15 
  467       2.654913453082e-10       1.760915980225e-12      -9.704669546429e-12       0.000000000000e+00       8.752158211082e-14       3.977579744993e-15       1.075327912387e-15 
  468       2.669076912907e-10       1.737842053276e-12      -9.720478119211e-12       0.000000000000e+00       8.686974279960e-14       3.862049649139e-15       1.061736524333e-15 
  469       2.683277238510e-10       1.714778272887e-12      -9.731839349561e-12       0.000000000000e+00       8.622405359706e-14       3.748938515569e-15       1.048135047984e-15 
  470       2.697505728125e-10       1.691737691434e-12      -9.738770050142e-12       0.000000000000e+00       8.558445494052e-14       3.638247315483e-15       1.034525020932e-15 
  471       2.711753532415e-10       1.668733555945e-12      -9.741288036657e-12       0.000000000000e+00       8.495088442445e-14       3.529976524140e-15       1.020907993264e-15 
  472       2.726011653695e-10       1.645779309063e-12      -9.739412134416e-12       0.000000000000e+00       8.432327678130e-14       3.424126117205e-15       1.007285527587e-15 
  473       2.740270945153e-10       1.622888589999e-12      -9.733162184912e-12       0.000000000000e+00       8.370156386234e-14       3.320695567100e-15       9.936591990532e-16 
  474       2.754522110065e-10       1.600075235496e-12      -9.722559052388e-12       0.000000000000e+00       8.308567461849e-14       3.219683839360e-15       9.800305953916e-16 
  475       2.768755701020e-10       1.577353280786e-12      -9.707624630413e-12       0.000000000000e+00       8.247553508113e-14       3.121089388981e-15       9.664013169315e-16 
  476       2.782962119139e-10       1.554736960550e-12      -9.688381848448e-12       0.000000000000e+00       8.187106834296e-14       3.024910156774e-15       9.527729766313e-16 
  477       2.797131613294e-10       1.532240709880e-12      -9.664854678418e-12       0.000000000000e+00       8.127219453879e-14       2.931143565713e-15       9.391472001050e-16 
  478       2.811254279325e-10       1.509879165233e-12      -9.637068141289e-12       0.000000000000e+00       8.067883082640e-14       2.839786517294e-15       9.255256256494e-16 
  479       2.825320059269e-10       1.487667165393e-12      -9.605048313630e-12       0.000000000000e+00       8.009089136738e-14       2.750835387878e-15       9.119099042716e-16 
  480       2.839318740568e-10       1.465619752432e-12      -9.568822334191e-12       0.000000000000e+00       7.950828730791e-14       2.664286025049e-15       8.983016997158e-16 
  481       2.853239955300e-10       1.443752172668e-12      -9.528418410470e-12       0.000000000000e+00       7.893092675963e-14       2.580133743965e-15       8.847026884904e-16 
  482       2.867073179392e-10       1.422079877621e-12      -9.483865825290e-12       0.000000000000e+00       7.835871478047e-14       2.498373323706e-15       8.711145598952e-16 
  483       2.880807731843e-10       1.400618524978e-12      -9.435194943360e-12       0.000000000000e+00       7.779155335545e-14       2.418999003629e-15       8.575390160488e-16 
  484       2.894432773941e-10       1.379383979549e-12      -9.382437217858e-12       0.000000000000e+00       7.722934137754e-14       2.342004479720e-15       8.439777719152e-16 
  485       2.907937308489e-10       1.358392314226e-12      -9.325625196992e-12       0.000000000000e+00       7.667197462847e-14       2.267382900945e-15       8.304325553315e-16 
  486       2.921310179018e-10       1.337659810945e-12      -9.264792530578e-12       0.000000000000e+00       7.611934575957e-14       2.195126865599e-15       8.169051070345e-16 
  487       2.934540069011e-10       1.317202961640e-12      -9.199973976608e-12       0.000000000000e+00       7.557134427260e-14       2.125228417663e-15       8.033971806882e-16 
  488       2.947616849274e-10       1.297037006150e-12      -9.131208328603e-12       0.000000000000e+00       7.502787461675e-14       2.057675863405e-15       7.899104533699e-16 
  489       2.960535665813e-10       1.277171496024e-12      -9.058547280298e-12       0.000000000000e+00       7.448891111208e-14       1.992444124243e-15       7.764462540387e-16 
  490       2.973292972255e-10       1.257614600386e-12      -8.982046838110e-12       0.000000000000e+00       7.395444462524e-14       1.929504089168e-15       7.630058270279e-16 
  491       2.985885192613e-10       1.238374557260e-12      -8.901764432263e-12       0.000000000000e+00       7.342446459135e-14       1.868825763261e-15       7.495904208359e-16 
  492       2.998308721183e-10       1.219459673795e-12      -8.817758924829e-12       0.000000000000e+00       7.289895900384e-14       1.810378262445e-15       7.362012881083e-16 
  493       3.010559922443e-10       1.200878326490e-12      -8.730090617767e-12       0.000000000000e+00       7.237791440447e-14       1.754129808240e-15       7.228396856204e-16 
  494       3.022635130950e-10       1.182638961413e-12      -8.638821260963e-12       0.000000000000e+00       7.186131587321e-14       1.700047722511e-15       7.095068742590e-16 
  495       3.034530651237e-10       1.164750094429e-12      -8.544014060269e-12       0.000000000000e+00       7.134914701823e-14       1.648098422228e-15       6.962041190045e-16 
  496       3.046242757712e-10       1.147220311422e-12      -8.445733685546e-12       0.000000000000e+00       7.084138996579e-14       1.598247414211e-15       6.829326889131e-16 
  497       3.057767694558e-10       1.130058268519e-12      -8.344046278700e-12       0.000000000000e+00       7.033802535023e-14       1.550459289887e-15       6.696938570989e-16 
  498       3.069101675626e-10       1.113272692313e-12      -8.239019461724e-12       0.000000000000e+00       6.983903230386e-14       1.504697720045e-15       6.564889007159e-16 
  499       3.080240884338e-10       1.096872380086e-12      -8.130722344737e-12       0.000000000000e+00       6.934438844694e-14       1.460925449581e-15       6.433191009403e-16 
  500       3.091181473581e-10       1.080866200035e-12      -8.019225534026e-12       0.000000000000e+00       6.885406987760e-14       1.419104292260e-15       6.301857429522e-16 
  501       3.101919565608e-10       1.065263091491e-12      -7.904601140081e-12       0.000000000000e+00       6.836805116176e-14       1.379195125462e-15       6.170901159184e-16 
  502       3.112451251933e-10       1.050072065149e-12      -7.786922785642e-12       0.000000000000e+00       6.788630532312e-14       1.341157884938e-15       6.040335129736e-16 
  503       3.122772593234e-10       1.035302203286e-12      -7.666265613733e-12       0.000000000000e+00       6.740880383306e-14       1.304951559561e-15       5.910172312034e-16 
  504       3.132879619243e-10       1.020962659987e-12      -7.542706295704e-12       0.000000000000e+00       6.693551660059e-14       1.270534186081e-15       5.780425716257e-16 
  505       3.142768328651e-10       1.007062661369e-12      -7.416323039271e-12       0.000000000000e+00       6.646641196228e-14       1.237862843876e-15       5.651108391732e-16 
  506       3.152434689002e-10       9.936115058033e-13      -7.287195596555e-12       0.000000000000e+00       6.600145667221e-14       1.206893649705e-15       5.522233426753e-16 
  507       3.161874636594e-10       9.806185641389e-13      -7.155405272125e-12       0.000000000000e+00       6.554061589193e-14       1.177581752460e-15       5.393813948406e-16 
  508       3.171084076374e-10       9.680932799280e-13      -7.021034931031e-12       0.000000000000e+00       6.508385318035e-14       1.149881327921e-15       5.265863122382e-16 
  509       3.180058881836e-10       9.560451696476e-13      -6.884169006854e-12       0.000000000000e+00       6.463113048373e-14       1.123745573508e-15       5.138394152807e-16 
  510       3.188794894923e-10       9.444838229244e-13      -6.744893509735e-12       0.000000000000e+00       6.418240812558e-14       1.099126703031e-15       5.011420282057e-16 
  511       3.197287925919e-10       9.334189027574e-13      -6.603296034423e-12       0.000000000000e+00       6.373764479661e-14       1.075975941448e-15       4.884954790581e-16 
  512       3.205533753351e-10       9.228601457421e-13      -6.459465768312e-12       0.000000000000e+00       6.329679754469e-14       1.054243519612e-15       4.759010996723e-16 
  513       3.213528123887e-10       9.128173622938e-13      -6.313493499479e-12       0.000000000000e+00       6.285982176478e-14       1.033878669028e-15       4.633602256541e-16 
  514       3.221266752232e-10       9.033004368714e-13      -6.165471624729e-12       0.000000000000e+00       6.242667118884e-14       1.014829616605e-15       4.508741963631e-16 
  515       3.228745321024e-10       8.943193282007e-13      -6.015494157627e-12       0.000000000000e+00       6.199729787581e-14       9.970435794056e-16       4.384443548942e-16 
  516       3.235959480740e-10       8.858840694981e-13      -5.863656736547e-12       0.000000000000e+00       6.157165220154e-14       9.804667594033e-16       4.260720480605e-16 
  517       3.242904849584e-10       8.780047686944e-13      -5.710056632706e-12       0.000000000000e+00       6.114968284869e-14       9.650443382327e-16       4.137586263750e-16 
  518       3.249577013392e-10       8.706916086579e-13      -5.554792758204e-12       0.000000000000e+00       6.073133679674e-14       9.507204719425e-16       4.015054440323e-16 
  519       3.255971525526e-10       8.639548474185e-13      -5.397965674066e-12       0.000000000000e+00       6.031655931186e-14       9.374382857485e-16       3.893138588917e-16 
  520       3.262083906775e-10       8.578048183909e-13      -5.239677598282e-12       0.000000000000e+00       5.990529393690e-14       9.251398687867e-16       3.771852324583e-16 
  521       3.267909645249e-10       8.522519305983e-13      -5.080032413844e-12       0.000000000000e+00       5.949748248130e-14       9.137662688655e-16       3.651209298656e-16 
  522       3.273444196281e-10       8.473066688961e-13      -4.919135676791e-12       0.000000000000e+00       5.909306501105e-14       9.032574872186e-16       3.531223198577e-16 
  523       3.278682982322e-10       8.429795941953e-13      -4.757094624242e-12       0.000000000000e+00       5.869197983859e-14       8.935524732581e-16       3.411907747710e-16 
  524       3.283621392842e-10       8.392813436862e-13      -4.594018182442e-12       0.000000000000e+00       5.829416351281e-14       8.845891193268e-16       3.293276705166e-16 
  525       3.288254784225e-10       8.362226310617e-13      -4.430016974800e-12       0.000000000000e+00       5.789955080894e-14       8.763042554513e-16       3.175343865624e-16 
  526       3.292578479667e-10       8.338142467415e-13      -4.265203329926e-12       0.000000000000e+00       5.750807471851e-14       8.686336440947e-16       3.058123059150e-16 
  527       3.296588715420e-10       8.320653133590e-13      -4.099684007172e-12       0.000000000000e+00       5.711967705866e-14       8.615233673809e-16       2.941625677981e-16 
  528       3.300285508454e-10       8.309779988062e-13      -3.933538136057e-12       0.000000000000e+00       5.673434064259e-14       8.549643451448e-16       2.825853182132e-16 
